Instructor ID,Course ID,Semester,Year,Broader,Level,Size,Layout,L,Ind,CG,WG,OG,S_Anq,SQ,WC,PRD,SP,TQ,S_W,S_O,Lec,RTW,FUP,T_PQ,CQ,T_ANQ,MG,ONE_O_ONE,DV,ADMIN,T_W,T_O,Cluster,Bcluster
55,7,Fall,2012,Chemical,100,Large,Fixed,96.2,0,3.8,0,0,7.7,3.8,0,0,0,0,0,3.8,96.2,53.9,7.7,7.7,3.9,7.7,0,0,0,7.7,3.9,3.9,2,Mostly lecture
55,7,Fall,2012,Chemical,100,Large,Fixed,96,0,4,0,0,20,0,0,0,0,0,0,4,96,64,4,20,4,0,0,0,0,0,0,4,2,Mostly lecture
55,7,Fall,2012,Chemical,100,Large,Fixed,92.3,0,7.7,0,0,46.2,11.5,0,0,0,0,0,7.7,88.5,69.2,7.7,50,7.7,11.5,0,0,0,0,7.7,7.7,2,Mostly lecture
56,8,Fall,2013,Chemical,Graduate,Small,Table,100,0,0,0,0,28.6,32.1,0,0,0,0,0,0,92.9,0,0,28.6,0,42.9,0,0,0,3.6,0,0,1,Mostly lecture
56,8,Fall,2013,Chemical,Graduate,Small,Table,100,0,0,0,0,7.7,30.8,0,0,0,0,0,5.1,94.9,0,0,7.7,0,38.5,0,0,0,0,0,5.1,1,Mostly lecture
56,8,Fall,2013,Chemical,Graduate,Small,Table,100,0,0,0,0,61.9,19,0,0,0,0,0,0,76.2,0,0,61.9,0,23.8,0,0,0,23.8,0,0,1,Mostly lecture
57,9,Fall,2013,Chemical,Graduate,Small,Table,97.6,0,0,0,0,29.3,12.2,0,0,0,0,2.4,2.4,95.1,92.7,0,34.2,0,14.6,0,0,0,7.3,0,2.4,1,Mostly lecture
57,9,Fall,2013,Chemical,Graduate,Small,Table,100,5.4,0,0,0,37.8,27,0,0,0,0,0,5.4,91.9,94.6,0,40.5,0,29.7,0,0,0,0,0,0,1,Mostly lecture
57,9,Fall,2013,Chemical,Graduate,Small,Table,68.4,0,0,36.8,0,18.4,15.8,0,0,5.3,0,5.3,0,47.4,57.9,18.4,15.8,0,21.1,10.5,29,0,5.3,5.3,5.3,6,High engagement
57,30,Fall,2016,Chemical,Graduate,Small,Table,100,0,0,0,0,0,4.3,0,0,0,0,0,0,100,91.3,0,17.4,0,4.3,0,0,0,4.3,0,0,1,Mostly lecture
57,30,Fall,2016,Chemical,Graduate,Small,Table,100,0,0,0,0,34.6,3.8,0,0,0,0,3.8,0,92.3,92.3,0,42.3,0,3.8,0,0,0,11.5,0,0,1,Mostly lecture
57,30,Fall,2016,Chemical,Graduate,Small,Table,100,0,0,0,0,0,0,0,0,0,0,0,0,100,87.5,0,0,0,0,0,0,0,12.5,0,0,1,Mostly lecture
57,30,Fall,2016,Chemical,Graduate,Small,Table,83.3,0,0,33.3,0,33.3,0,0,0,0,0,0,0,50,70.8,29.2,50,0,0,33.3,0,0,16.7,0,0,6,High engagement
57,30,Fall,2016,Chemical,Graduate,Small,Table,81.5,0,0,33.3,0,37,3.7,0,0,0,0,0,0,51.9,66.7,25.9,44.4,0,7.4,29.6,0,0,11.1,0,0,6,High engagement
58,10,Fall,2012,Chemical,Graduate,Small,Table,100,0,0,0,0,30.8,7.7,0,0,0,0,19.2,0,96.2,96.2,0,30.8,0,11.5,0,0,0,7.7,3.9,0,1,Mostly lecture
58,10,Fall,2012,Chemical,Graduate,Small,Table,100,0,0,0,0,20.7,6.9,0,0,0,0,27.6,0,96.6,96.6,0,24.1,0,10.3,0,0,0,0,0,0,1,Mostly lecture
58,10,Fall,2012,Chemical,Graduate,Small,Table,96.6,0,0,0,0,55.2,13.8,0,0,0,0,3.4,3.4,96.6,96.6,0,55.2,0,13.8,0,0,0,0,0,3.5,1,Mostly lecture
59,11,Fall,2012,Chemical,300,Small,Fixed,91.4,0,0,0,0,34.3,8.6,0,0,0,0,8.6,20,91.4,68.6,0,37.1,0,8.6,0,0,20,2.9,0,8.6,1,Mostly lecture
59,11,Fall,2012,Chemical,300,Small,Fixed,97.4,0,0,0,10.5,28.9,15.8,0,0,0,0,2.6,0,89.5,57.9,10.5,29,0,18.4,2.6,5.3,0,5.3,5.3,0,3,Transitioning
60,12,Fall,2012,Chemical,200,Large,Fixed,100,0,0,0,0,45.9,43.2,0,0,0,0,0,0,100,100,0,48.7,0,40.5,0,0,0,0,0,0,1,Mostly lecture
60,12,Fall,2012,Chemical,200,Large,Fixed,100,0,0,0,0,48.7,35.9,0,0,0,0,2.6,0,100,100,0,48.7,0,33.3,0,0,0,0,0,0,1,Mostly lecture
60,12,Fall,2012,Chemical,200,Large,Fixed,100,0,0,0,0,64.9,18.9,0,0,0,0,0,0,100,100,0,70.3,0,24.3,0,0,0,2.7,0,0,1,Mostly lecture
61,13,Fall,2013,Chemical,200,Medium,Fixed,94.6,0,0,0,0,2.7,37.8,0,0,0,0,13.5,0,89.2,94.6,0,2.7,0,37.8,0,2.7,0,2.7,5.4,5.4,3,Transitioning
61,13,Fall,2013,Chemical,200,Medium,Fixed,100,0,0,0,0,3.8,50,0,0,0,0,0,0,100,100,0,3.9,0,50,0,7.7,0,3.9,0,0,3,Transitioning
61,13,Fall,2013,Chemical,200,Medium,Fixed,97.4,0,0,0,0,5.1,35.9,0,0,0,0,10.3,0,97.4,100,0,5.1,0,35.9,0,7.7,0,2.6,5.1,2.6,3,Transitioning
62,14,Fall,2013,Chemical,Graduate,Small,Table,100,0,0,0,0,25.9,0,0,0,0,0,0,0,100,81.5,0,33.3,0,0,0,0,0,3.7,0,0,1,Mostly lecture
62,14,Fall,2013,Chemical,Graduate,Small,Table,96.4,0,0,0,0,25,3.6,0,0,0,0,0,3.6,96.4,85.7,3.6,32.1,0,3.6,0,0,10.7,7.1,0,3.6,1,Mostly lecture
62,14,Fall,2013,Chemical,Graduate,Small,Table,96.4,3.6,0,0,0,14.3,10.7,0,0,0,0,0,3.6,96.4,57.1,7.1,25,0,10.7,0,0,17.9,0,0,3.6,1,Mostly lecture
63,15,Fall,2012,Chemical,300,Medium,Fixed,100,0,0,0,0,11.5,19.2,0,0,0,0,0,0,100,80.8,0,11.5,0,19.2,0,0,0,3.9,0,0,1,Mostly lecture
63,15,Fall,2012,Chemical,300,Medium,Fixed,100,0,0,0,0,20,36,0,0,0,0,0,0,76,76,0,20,0,48,0,0,0,4,0,0,1,Mostly lecture
64,16,Fall,2013,Chemical,200,Medium,Fixed,100,0,0,0,0,27.3,4.5,0,0,0,0,4.5,0,86.4,54.6,0,31.8,0,9.1,0,0,0,22.7,0,0,1,Mostly lecture
64,16,Fall,2013,Chemical,200,Medium,Fixed,100,0,0,0,0,41.7,0,0,0,0,0,4.2,0,83.3,33.3,0,41.7,0,0,0,0,12.5,20.8,0,0,1,Mostly lecture
64,16,Fall,2013,Chemical,200,Medium,Fixed,100,0,7.7,30.8,0,42.3,3.8,0,0,0,0,0,0,69.2,61.5,23.1,46.2,3.9,3.9,11.5,7.7,0,11.5,15.4,0,5,High engagement
65,17,Fall,2013,Chemical,300,Small,Table,73.1,7.7,0,0,38.5,46.2,3.8,0,0,0,0,0,0,61.5,0,11.5,46.2,0,3.9,26.9,38.5,0,3.9,7.7,0,3,Transitioning
65,17,Fall,2013,Chemical,300,Small,Table,80.8,0,0,23.1,0,30.8,3.8,0,0,0,0,0,0,76.9,0,0,34.6,0,3.9,7.7,23.1,0,7.7,3.9,0,6,High engagement
66,18,Fall,2012,Chemical,300,Small,Fixed,100,0,0,0,0,57.9,21.1,0,0,0,0,0,0,100,60.5,0,57.9,0,26.3,0,0,0,0,0,0,1,Mostly lecture
66,18,Fall,2012,Chemical,300,Small,Fixed,100,0,0,0,0,44.7,23.7,0,0,0,0,0,0,100,44.7,0,50,0,23.7,0,0,0,0,0,0,1,Mostly lecture
66,18,Fall,2012,Chemical,300,Small,Fixed,100,5.1,0,0,0,41,20.5,0,0,0,0,0,2.6,84.6,53.9,7.7,41,0,28.2,0,7.7,0,5.1,5.1,0,3,Transitioning
67,19,Fall,2013,Chemical,300,Small,Table,100,0,0,0,0,35.5,16.1,0,0,0,0,3.2,0,93.6,9.7,0,41.9,0,16.1,0,0,0,9.7,0,3.2,1,Mostly lecture
67,19,Fall,2013,Chemical,300,Small,Table,100,0,0,0,8,12,36,0,0,0,0,0,0,92,4,8,12,0,32,4,0,0,12,8,0,3,Transitioning
67,19,Fall,2013,Chemical,300,Small,Table,96.8,0,0,0,6.5,38.7,32.3,0,0,0,0,0,0,93.6,9.7,6.5,41.9,0,32.3,0,0,0,0,6.5,3.2,3,Transitioning
68,20,Fall,2012,Chemical,100,Large,Fixed,100,0,0,0,0,7.7,3.8,0,0,0,0,0,0,96.2,88.5,0,7.7,0,3.9,0,0,15.4,7.7,0,0,1,Mostly lecture
68,20,Fall,2012,Chemical,100,Large,Fixed,100,0,0,0,0,28,12,0,0,0,0,0,0,100,84,0,28,0,12,0,0,0,0,0,0,1,Mostly lecture
68,20,Fall,2012,Chemical,100,Large,Fixed,100,0,0,0,0,46.2,3.8,0,0,0,0,0,0,100,100,0,50,0,7.7,0,0,3.9,0,0,0,1,Mostly lecture
69,21,Fall,2013,Chemical,Graduate,Small,Fixed,88.5,0,0,0,15.4,19.2,38.5,0,0,0,0,11.5,3.8,73.1,11.5,7.7,23.1,0,46.2,11.5,7.7,7.7,15.4,7.7,0,3,Transitioning
69,21,Fall,2013,Chemical,Graduate,Small,Fixed,81.4,2.3,0,0,14,34.9,23.3,0,0,0,0,0,9.3,67.4,0,9.3,34.9,0,23.3,11.6,9.3,0,4.7,4.7,9.3,3,Transitioning
70,22,Fall,2012,Chemical,300,Medium,Fixed,100,0,0,0,0,16,8,0,0,0,0,0,0,96,96,0,16,0,12,0,0,0,4,0,0,1,Mostly lecture
70,22,Fall,2012,Chemical,300,Medium,Fixed,100,0,0,0,0,12.5,16.7,0,0,0,0,0,0,100,100,0,12.5,0,20.8,0,0,0,8.3,0,0,1,Mostly lecture
70,22,Fall,2012,Chemical,300,Medium,Fixed,100,0,0,0,0,27.3,18.2,0,0,0,0,0,0,95.5,100,0,31.8,0,22.7,0,0,0,0,0,0,1,Mostly lecture
71,23,Fall,2013,Chemical,Graduate,Small,Table,92.5,0,0,0,0,17.5,15,0,0,0,0,0,15,90,85,0,17.5,0,17.5,0,0,2.5,7.5,0,15,1,Mostly lecture
71,23,Fall,2013,Chemical,Graduate,Small,Table,90,0,0,0,12.5,20,22.5,0,0,0,0,0,7.5,80,72.5,7.5,22.5,0,25,7.5,10,0,5,5,7.5,3,Transitioning
71,31,Fall,2016,Chemical,Graduate,Small,Table,94.4,0,0,0,0,5.6,2.8,0,0,0,0,5.6,13.9,83.3,75,0,5.6,0,2.8,0,0,0,19.4,0,13.9,1,Mostly lecture
71,31,Fall,2016,Chemical,Graduate,Small,Table,94.9,0,0,0,7.7,20.5,10.3,0,0,0,0,0,12.8,89.7,76.9,0,20.5,0,7.7,7.7,0,12.8,12.8,0,12.8,3,Transitioning
71,31,Fall,2016,Chemical,Graduate,Small,Table,90.2,0,0,0,2.4,17.1,4.9,0,0,0,0,12.2,7.3,78,63.4,4.9,17.1,0,4.9,2.4,0,4.9,24.4,0,4.9,3,Transitioning
71,31,Fall,2016,Chemical,Graduate,Small,Table,92.7,0,0,0,4.9,22,2.4,0,0,0,0,0,14.6,85.4,78,4.9,31.7,0,4.9,0,0,0,9.8,4.9,12.2,3,Transitioning
71,31,Fall,2016,Chemical,Graduate,Small,Table,92.1,0,0,0,7.9,7.9,7.9,0,0,0,0,0,13.2,84.2,86.8,5.3,10.5,0,7.9,7.9,0,0,7.9,0,13.2,3,Transitioning
72,24,Fall,2012,Chemical,300,Medium,Table,75,0,0,0,0,16.7,12.5,0,0,29.2,0,0,0,62.5,66.7,0,16.7,0,12.5,0,0,0,8.3,0,25,1,Mostly lecture
72,24,Fall,2012,Chemical,300,Medium,Table,100,0,0,0,0,7.7,7.7,0,0,0,0,3.8,0,100,96.2,0,11.5,0,7.7,0,0,0,3.9,0,0,1,Mostly lecture
72,24,Fall,2012,Chemical,300,Medium,Table,100,0,0,0,0,30.8,23.1,0,0,0,0,3.8,0,100,100,0,26.9,0,19.2,0,0,0,0,0,0,1,Mostly lecture
73,25,Fall,2012,Chemical,Graduate,Small,Fixed,97.5,0,0,0,0,25,15,0,0,0,0,5,5,92.5,92.5,0,22.5,0,15,0,2.5,0,7.5,2.5,5,3,Transitioning
73,25,Fall,2012,Chemical,Graduate,Small,Fixed,97.5,0,0,0,0,22.5,20,0,0,0,0,10,0,85,82.5,0,17.5,0,22.5,0,2.5,0,15,7.5,0,3,Transitioning
74,26,Fall,2013,Chemical,Graduate,Small,Fixed,100,0,0,0,0,56.4,12.8,0,2.6,0,0,0,0,100,97.4,0,59,0,15.4,0,0,0,2.6,0,0,1,Mostly lecture
74,26,Fall,2013,Chemical,Graduate,Small,Fixed,100,0,0,0,0,77.8,36.1,8.3,0,0,0,0,0,97.2,97.2,0,80.6,0,36.1,0,0,0,2.8,0,0,1,Mostly lecture
74,26,Fall,2013,Chemical,Graduate,Small,Fixed,100,0,0,0,0,64.9,40.5,0,0,0,0,0,0,97.3,97.3,0,67.6,0,48.7,0,5.4,0,0,0,0,3,Transitioning
75,27,Fall,2012,Chemical,Graduate,Small,Table,100,12.8,0,0,0,15.4,2.6,0,0,0,0,0,0,84.6,0,12.8,18,12.8,2.6,0,0,0,5.1,0,0,2,Mostly lecture
75,27,Fall,2012,Chemical,Graduate,Small,Table,100,2.5,7.5,0,0,15,7.5,0,0,0,0,0,0,90,10,10,22.5,7.5,7.5,0,0,7.5,7.5,7.5,0,2,Mostly lecture
75,41,Fall,2014,Chemical,NA,NA,NA,94.4,0,0,0,0,11.1,0,0,0,0,0,0,11.1,94.4,66.7,0,11.1,0,0,0,0,0,0,0,11.1,1,Mostly lecture
75,41,Fall,2014,Chemical,NA,NA,NA,100,0,14.8,0,0,18.5,0,0,0,0,0,0,0,85.2,63,14.8,22.2,11.1,0,0,0,11.1,3.7,14.8,0,2,Mostly lecture
75,41,Fall,2014,Chemical,NA,NA,NA,100,0,14.3,0,0,17.9,7.1,0,0,0,0,0,7.1,85.7,21.4,10.7,17.9,14.3,10.7,0,0,3.6,3.6,14.3,7.1,2,Mostly lecture
76,28,Fall,2012,Chemical,Graduate,Small,Table,100,0,0,0,0,17.4,17.4,0,0,0,0,0,0,95.7,78.3,0,17.4,0,21.7,0,0,0,4.4,0,0,1,Mostly lecture
76,28,Fall,2012,Chemical,Graduate,Small,Table,100,0,0,0,0,30.4,8.7,0,0,0,0,0,0,100,60.9,0,30.4,0,13,0,0,0,0,0,0,1,Mostly lecture
76,28,Fall,2012,Chemical,Graduate,Small,Table,100,0,0,0,0,0,5.9,0,0,0,0,0,0,100,0,0,0,0,5.9,0,0,0,5.9,0,0,1,Mostly lecture
77,29,Fall,2012,Chemical,Graduate,Small,Fixed,94.4,0,0,0,33.3,27.8,36.1,0,0,0,0,0,0,66.7,75,30.6,33.3,0,38.9,0,5.6,0,2.8,27.8,0,3,Transitioning
77,29,Fall,2012,Chemical,Graduate,Small,Fixed,100,0,0,0,20.7,27.6,31,0,0,0,0,3.4,0,89.7,89.7,17.2,31,0,31,0,0,0,3.5,20.7,3.5,3,Transitioning
78,32,Fall,2016,Chemical,Graduate,Small,Fixed,92.3,0,0,0,0,0,7.7,0,0,0,15.4,0,0,92.3,23.1,0,0,0,15.4,0,0,0,7.7,15.4,0,1,Mostly lecture
78,32,Fall,2016,Chemical,Graduate,Small,Fixed,100,0,0,0,11.5,11.5,38.5,0,0,0,0,0,0,76.9,11.5,7.7,7.7,0,42.3,7.7,0,15.4,19.2,11.5,0,3,Transitioning
78,32,Fall,2016,Chemical,Graduate,Small,Fixed,88.5,0,0,0,23.1,3.8,11.5,0,0,11.5,0,0,0,73.1,26.9,11.5,3.8,0,11.5,19.2,0,23.1,0,7.7,0,3,Transitioning
78,32,Fall,2016,Chemical,Graduate,Small,Fixed,88,4,0,0,20,4,16,12,0,0,0,0,0,64,32,24,4,0,8,4,0,0,8,20,0,3,Transitioning
78,32,Fall,2016,Chemical,Graduate,Small,Fixed,100,0,0,0,0,40,16,0,0,0,0,0,0,96,0,0,40,0,16,0,8,0,12,0,0,3,Transitioning
78,32,Fall,2016,Chemical,Graduate,Small,Fixed,92,0,0,0,20,0,8,24,0,32,0,0,0,60,8,32,0,0,8,0,0,0,8,20,0,3,Transitioning
79,33,Fall,2016,Chemical,Graduate,Small,Fixed,100,0,0,0,0,76.5,29.4,0,0,0,0,0,0,82.4,29.4,0,76.5,0,35.3,0,0,0,0,0,0,1,Mostly lecture
79,33,Fall,2016,Chemical,Graduate,Small,Fixed,85.2,0,0,0,14.8,77.8,18.5,0,0,18.5,0,0,0,77.8,37,29.6,74.1,0,22.2,11.1,14.8,0,0,7.4,0,3,Transitioning
79,33,Fall,2016,Chemical,Graduate,Small,Table,68,0,0,0,48,52,12,0,0,0,0,0,0,44,8,28,56,0,12,40,44,0,12,0,0,3,Transitioning
79,33,Fall,2016,Chemical,Graduate,Small,Fixed,72,0,0,20,36,36,4,0,0,16,4,0,0,48,36,36,36,0,4,48,0,0,8,4,12,7,High engagement
80,34,Fall,2016,Chemical,Graduate,Small,Fixed,100,0,15.4,0,0,15.4,7.7,0,0,0,0,0,0,69.2,69.2,15.4,15.4,15.4,7.7,7.7,0,7.7,15.4,15.4,15.4,2,Mostly lecture
80,34,Fall,2016,Chemical,Graduate,Small,Fixed,85.7,0,25,0,0,39.3,25,0,0,0,0,14.3,0,53.6,67.9,25,39.3,25,25,21.4,0,0,21.4,0,0,2,Mostly lecture
80,34,Fall,2016,Chemical,Graduate,Small,Fixed,73.7,0,0,0,18.4,15.8,15.8,7.9,0,5.3,23.7,0,5.3,52.6,47.4,15.8,15.8,0,21.1,10.5,5.3,0,15.8,34.2,0,3,Transitioning
80,34,Fall,2016,Chemical,Graduate,Small,Fixed,89.2,0,5.4,10.8,0,35.1,21.6,0,0,13.5,0,0,0,59.5,81.1,27,37.8,10.8,21.6,16.2,2.7,2.7,8.1,5.4,0,5,High engagement
80,34,Fall,2016,Chemical,Graduate,Small,Fixed,82.8,0,0,13.8,6.9,37.9,27.6,0,0,0,0,13.8,0,62.1,55.2,17.2,41.4,0,31,13.8,0,0,20.7,0,0,7,High engagement
81,35,Fall,2016,Chemical,Graduate,Small,Table,76.1,0,0,17.4,0,4.3,17.4,0,0,0,10.9,0,4.3,63,0,6.5,6.5,0,15.2,15.2,0,6.5,8.7,13,4.3,6,High engagement
81,35,Fall,2016,Chemical,Graduate,Small,Table,98.3,0,0,15.5,0,8.6,31,0,0,0,8.6,0,3.4,82.8,0,8.6,10.3,0,37.9,12.1,0,0,10.3,12.1,3.4,6,High engagement
81,35,Fall,2016,Chemical,Graduate,Small,Table,84.9,0,0,9.4,0,13.2,13.2,0,0,0,13.2,0,3.8,77.4,3.8,5.7,15.1,0,13.2,5.7,0,0,9.4,15.1,3.8,6,High engagement
82,36,Fall,2016,Chemical,100,Large,Fixed,100,0,25,0,0,37.5,29.2,0,0,0,0,0,0,95.8,54.2,16.7,33.3,29.2,29.2,0,0,0,4.2,12.5,0,2,Mostly lecture
82,36,Fall,2016,Chemical,100,Large,Fixed,100,0,33.3,0,0,20.8,16.7,0,0,0,0,0,0,87.5,83.3,29.2,20.8,29.2,16.7,0,0,0,8.3,4.2,0,2,Mostly lecture
82,36,Fall,2016,Chemical,100,Large,Fixed,100,0,25,0,0,16.7,29.2,0,0,0,0,4.2,0,70.8,54.2,25,20.8,33.3,33.3,0,0,0,0,29.2,4.2,2,Mostly lecture
82,36,Fall,2016,Chemical,100,Large,Fixed,100,0,20.8,0,0,20.8,25,0,0,0,0,0,0,70.8,45.8,33.3,20.8,20.8,29.2,4.2,0,0,4.2,0,0,2,Mostly lecture
83,37,Fall,2016,Chemical,Graduate,Small,Fixed,100,0,0,0,4.8,42.9,42.9,0,0,14.3,0,0,0,90.5,52.4,14.3,42.9,0,52.4,0,0,0,4.8,4.8,0,3,Transitioning
83,37,Fall,2016,Chemical,Graduate,Small,Fixed,92.3,0,0,0,19.2,34.6,46.2,0,0,3.8,0,0,0,73.1,69.2,15.4,34.6,0,53.8,15.4,19.2,0,19.2,0,0,3,Transitioning
83,37,Fall,2016,Chemical,Graduate,Small,Fixed,96,0,0,20,0,48,44,0,4,0,0,0,0,68,64,16,52,0,48,20,20,0,16,0,0,6,High engagement
83,37,Fall,2016,Chemical,Graduate,Small,Fixed,80,0,0,36,8,44,32,0,0,0,0,0,16,44,36,36,48,0,32,32,28,0,8,0,0,7,High engagement
85,38,Fall,2016,Chemical,Graduate,Small,Fixed,100,0,0,0,0,3.7,3.7,0,0,0,0,0,0,100,92.6,0,3.7,0,3.7,0,0,0,0,0,0,1,Mostly lecture
85,38,Fall,2016,Chemical,Graduate,Small,Fixed,96.4,0,0,0,0,0,3.6,0,0,0,0,0,7.1,92.9,89.3,0,0,0,3.6,0,0,0,10.7,0,7.1,1,Mostly lecture
85,38,Fall,2016,Chemical,Graduate,Small,Fixed,96.2,0,0,0,0,26.9,0,0,0,0,0,0,3.8,96.2,80.8,0,26.9,0,0,0,0,0,3.8,0,3.8,1,Mostly lecture
85,38,Fall,2016,Chemical,Graduate,Small,Fixed,96.2,0,0,0,0,11.5,0,0,0,0,0,0,7.7,92.3,88.5,0,7.7,0,0,0,0,0,7.7,0,7.7,1,Mostly lecture
87,42,Fall,2014,Chemical,NA,NA,NA,100,0,0,0,0,12.2,24.4,0,0,0,0,2.4,0,95.1,68.3,0,14.6,0,24.4,0,0,7.3,7.3,0,0,1,Mostly lecture
87,42,Fall,2014,Chemical,NA,NA,NA,100,0,0,0,0,9.5,16.7,0,0,0,0,2.4,4.8,90.5,78.6,0,9.5,0,16.7,0,0,0,7.1,2.4,0,1,Mostly lecture
88,43,Fall,2014,Chemical,NA,NA,NA,90.5,4.8,14.3,0,0,9.5,14.3,0,0,0,9.5,0,4.8,81,71.4,23.8,0,23.8,23.8,9.5,0,0,9.5,19,0,2,Mostly lecture
88,43,Fall,2014,Chemical,NA,NA,NA,100,41.7,0,0,0,0,25,0,0,0,0,0,0,79.2,16.7,25,4.2,41.7,33.3,0,0,0,16.7,37.5,0,2,Mostly lecture
89,44,Fall,2014,Chemical,NA,NA,NA,100,0,2.7,0,0,21.6,18.9,0,0,0,0,0,0,97.3,89.2,2.7,21.6,2.7,24.3,0,0,0,5.4,0,0,2,Mostly lecture
89,44,Fall,2014,Chemical,NA,NA,NA,90,0,0,0,10,27.5,7.5,0,0,0,0,0,0,70,47.5,17.5,30,0,10,0,10,5,7.5,7.5,0,3,Transitioning
90,45,Fall,2014,Chemical,NA,NA,NA,92.3,0,0,0,0,7.7,11.5,0,0,0,0,0,7.7,84.6,0,0,11.5,0,11.5,0,0,15.4,11.5,0,7.7,1,Mostly lecture
90,45,Fall,2014,Chemical,NA,NA,NA,82.1,0,0,0,0,10.7,3.6,0,0,0,0,0,17.9,64.3,10.7,0,10.7,0,3.6,0,0,17.9,17.9,0,17.9,1,Mostly lecture
90,45,Fall,2014,Chemical,NA,NA,NA,89.3,0,0,0,0,7.1,10.7,0,0,0,0,0,14.3,85.7,0,3.6,7.1,3.6,10.7,0,0,0,7.1,0,10.7,2,Mostly lecture
91,46,Fall,2014,Chemical,NA,NA,NA,72.5,0,0,2.5,32.5,10,10,0,0,17.5,0,0,0,67.5,85,22.5,7.5,0,10,25,5,0,7.5,0,10,3,Transitioning
91,46,Fall,2014,Chemical,NA,NA,NA,76.3,0,0,18.4,28.9,26.3,18.4,0,0,5.3,0,0,0,60.5,71.1,23.7,28.9,0,18.4,36.8,2.6,2.6,2.6,0,10.5,7,High engagement
91,46,Fall,2014,Chemical,NA,NA,NA,80.5,0,0,4.9,22,14.6,19.5,0,0,14.6,0,0,0,68.3,68.3,7.3,14.6,0,19.5,17.1,12.2,0,0,4.9,12.2,7,High engagement
92,47,Fall,2014,Chemical,NA,NA,NA,92,0,0,0,16,28,16,4,0,0,0,0,0,76,72,20,24,0,20,16,16,0,8,0,0,3,Transitioning
92,47,Fall,2014,Chemical,NA,NA,NA,63,0,0,0,48.1,18.5,3.7,0,0,0,0,0,3.7,44.4,25.9,0,22.2,0,3.7,48.1,48.1,0,18.5,0,3.7,3,Transitioning
92,47,Fall,2014,Chemical,NA,NA,NA,56,0,0,0,60,8,0,0,0,0,0,0,4,48,12,0,8,0,0,56,56,0,12,4,4,3,Transitioning
93,48,Fall,2014,Chemical,NA,NA,NA,92.3,0,0,0,0,11.5,7.7,0,0,0,0,0,9.6,92.3,82.7,0,11.5,0,5.8,0,0,1.9,0,0,9.6,1,Mostly lecture
93,48,Fall,2014,Chemical,NA,NA,NA,96.2,0,0,0,0,34,22.6,0,0,0,0,0,5.7,90.6,90.6,0,32.1,0,20.8,0,3.8,0,3.8,0,5.7,3,Transitioning
94,49,Fall,2014,Chemical,NA,NA,NA,100,0,0,0,0,42.1,15.8,0,0,0,0,0,0,94.7,89.5,0,42.1,0,21.1,0,0,0,10.5,0,0,1,Mostly lecture
94,49,Fall,2014,Chemical,NA,NA,NA,100,0,19.2,0,0,38.5,15.4,0,0,0,0,0,0,88.5,69.2,15.4,38.5,19.2,19.2,0,0,0,7.7,0,0,2,Mostly lecture
94,49,Fall,2014,Chemical,NA,NA,NA,100,0,14.8,0,0,44.4,11.1,0,0,0,0,0,0,96.3,92.6,11.1,48.1,14.8,11.1,0,0,0,0,0,0,2,Mostly lecture
95,50,Fall,2014,Biological,300,NA,NA,100,8.7,0,0,0,13,4.3,0,0,0,0,0,0,100,0,4.3,17.4,0,0,0,0,0,4.3,0,0,1,Mostly lecture
95,51,Spring,2014,Biological,100,Large,NA,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,6.3,0,0,0,0,31.3,12.5,0,0,1,Mostly lecture
95,51,Spring,2014,Biological,100,Large,NA,94.4,0,0,0,11.1,33.3,0,0,0,0,0,0,0,94.4,0,11.1,44.4,0,0,0,0,0,5.6,0,5.6,3,Transitioning
95,52,Spring,2015,Biological,100,NA,NA,94.7,0,0,0,0,10.5,0,0,0,0,0,0,5.3,84.2,0,0,15.8,0,0,0,0,10.5,10.5,0,0,1,Mostly lecture
95,52,Spring,2015,Biological,100,NA,NA,100,4.3,4.3,0,0,4.3,0,0,0,0,0,0,0,95.7,0,4.3,8.7,4.3,0,0,0,0,13,0,0,2,Mostly lecture
95,53,Spring,2015,Biological,300,NA,NA,100,0,0,0,0,50,0,0,0,0,0,0,0,100,4.5,0,45.5,0,0,0,0,13.6,4.5,0,0,1,Mostly lecture
95,54,Spring,2014,Biological,300,Small,NA,100,0,0,0,0,9.1,22.7,0,0,0,0,4.5,0,90.9,81.8,0,0,0,90.9,0,0,0,13.6,0,0,1,Mostly lecture
97,55,Spring,2014,Chemical,300,Large,NA,100,0,0,0,0,18.2,13.6,0,0,0,0,0,0,90.9,0,0,45.5,0,13.6,0,0,0,27.3,0,0,1,Mostly lecture
97,55,Spring ,2014,Chemical,300,Large,NA,100,0,0,0,0,27.3,0,0,0,0,0,4.5,0,100,0,0,31.8,0,0,0,0,0,0,0,0,1,Mostly lecture
98,56,Spring,2014,Engineering,300,Small,NA,100,0,0,0,0,31.8,59.1,0,0,0,0,4.5,0,95.5,95.5,77.3,36.4,0,63.6,0,0,0,4.5,0,0,1,Mostly lecture
98,56,Spring,2014,Engineering,300,Small,NA,100,0,0,0,0,32,28,0,0,0,0,8,0,100,88,0,32,0,28,0,4,8,0,0,0,3,Transitioning
98,57,Spring,2015,Engineering,100,NA,NA,84,0,0,0,0,8,16,0,0,0,0,12,0,76,68,0,24,0,4,0,0,0,16,0,0,1,Mostly lecture
